,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
6,0.6613883,0.47204906,0.29130396,0.56902426,0.45047197,0.47586504,0.5810713,0.51083416,0.53296065,0.5129034,0.5342984,0.4318641,0.48148507,0.44251218,0.603796,0.61081,0.41716933,0.5208706,0.5112895,0.48450106,0.54765624,0.5342086,0.45498225,0.5383946,0.6414422,0.524416,0.5503652,0.41346925,0.5759578,0.63444686,0.55436563,0.5094798,0.50294876,0.48704225,0.46357247,0.5017259,0.60337824,0.497257,0.4908811,0.52741426,0.5003125,0.56490254,0.56483734,0.50238043,0.5597384,0.51913196,0.51237017,0.5100141,0.57791585,0.45905262,0.59995115,0.5167613,0.52609456,0.5587569,0.41560718,0.61650723,0.49647322,0.5012349,0.48507026,0.4378157,0.4507316,0.5406855,0.46917632,0.47651446
6_2,0.5276391,0.5073853,0.5814443,0.49639994,0.428096,0.4758645,0.5945275,0.6979941,0.40217763,0.27887228,0.35975718,0.4496048,0.4482887,0.44571626,0.52619725,0.5448289,0.6092306,0.46960193,0.56605273,0.47353885,0.5109935,0.44890043,0.49508843,0.45059296,0.4416281,0.5998144,0.6019492,0.5195757,0.43187204,0.5031804,0.42216396,0.40223217,0.5256164,0.5788309,0.7374484,0.48145157,0.41759852,0.5487506,0.5337343,0.55950344,0.4261136,0.4287071,0.4954646,0.55145943,0.58560777,0.5123809,0.4307246,0.5151736,0.4849082,0.39212918,0.4924197,0.49850887,0.4822391,0.61534595,0.55930763,0.5134139,0.5257177,0.4591548,0.5099713,0.40378645,0.40855724,0.45419583,0.4922413,0.43179697
7,0.66851467,0.5855446,0.5308729,0.4612218,0.4499321,0.34460714,0.46174067,0.51882315,0.43265516,0.58760697,0.4189697,0.57453436,0.4007062,0.4882616,0.4177452,0.50396,0.5261424,0.54715276,0.51393425,0.52191156,0.5933988,0.49344057,0.55400634,0.47962338,0.5693155,0.49073967,0.5449678,0.37150782,0.4716871,0.5329196,0.48532873,0.49598992,0.51732415,0.3865002,0.4248593,0.5235988,0.59072274,0.6028413,0.52219045,0.62298155,0.5075038,0.47969672,0.4450645,0.38323537,0.57294774,0.5988175,0.45700708,0.3813039,0.49252668,0.47619113,0.5687564,0.42489117,0.54488534,0.67918175,0.55815643,0.5424783,0.4976466,0.3065794,0.5551638,0.57212913,0.47300738,0.48307523,0.5275835,0.4748907
8,0.6613883,0.47204906,0.29130396,0.56902426,0.45047197,0.47586504,0.5810713,0.51083416,0.53296065,0.5129034,0.5342984,0.4318641,0.48148507,0.44251218,0.603796,0.61081,0.41716933,0.5208706,0.5112895,0.48450106,0.54765624,0.5342086,0.45498225,0.5383946,0.6414422,0.524416,0.5503652,0.41346925,0.5759578,0.63444686,0.55436563,0.5094798,0.50294876,0.48704225,0.46357247,0.5017259,0.60337824,0.497257,0.4908811,0.52741426,0.5003125,0.56490254,0.56483734,0.50238043,0.5597384,0.51913196,0.51237017,0.5100141,0.57791585,0.45905262,0.59995115,0.5167613,0.52609456,0.5587569,0.41560718,0.61650723,0.49647322,0.5012349,0.48507026,0.4378157,0.4507316,0.5406855,0.46917632,0.47651446
8_3,0.66851467,0.5855446,0.5308729,0.4612218,0.4499321,0.34460714,0.46174067,0.51882315,0.43265516,0.58760697,0.4189697,0.57453436,0.4007062,0.4882616,0.4177452,0.50396,0.5261424,0.54715276,0.51393425,0.52191156,0.5933988,0.49344057,0.55400634,0.47962338,0.5693155,0.49073967,0.5449678,0.37150782,0.4716871,0.5329196,0.48532873,0.49598992,0.51732415,0.3865002,0.4248593,0.5235988,0.59072274,0.6028413,0.52219045,0.62298155,0.5075038,0.47969672,0.4450645,0.38323537,0.57294774,0.5988175,0.45700708,0.3813039,0.49252668,0.47619113,0.5687564,0.42489117,0.54488534,0.67918175,0.55815643,0.5424783,0.4976466,0.3065794,0.5551638,0.57212913,0.47300738,0.48307523,0.5275835,0.4748907
9,0.49797618,0.47745037,0.5278399,0.41460744,0.431248,0.5638011,0.53129786,0.5029426,0.50694096,0.5276067,0.56852674,0.56387913,0.41786975,0.5562199,0.49497724,0.5426877,0.5151935,0.56410354,0.5755411,0.39097697,0.54015803,0.5489204,0.56367654,0.5530101,0.41870078,0.5160526,0.50448185,0.46777493,0.38520613,0.5837262,0.46083668,0.34508523,0.52343804,0.44579408,0.42573646,0.53121823,0.45494208,0.5415559,0.49280763,0.4179956,0.57839096,0.6439946,0.35045007,0.54457814,0.61839396,0.49367458,0.45424658,0.6353656,0.618892,0.36511892,0.50683033,0.64244425,0.5128697,0.46505013,0.4996463,0.32181546,0.65760344,0.47354323,0.503841,0.53659624,0.549383,0.60278004,0.43139997,0.5769799
10,0.6613883,0.47204906,0.29130396,0.56902426,0.45047197,0.47586504,0.5810713,0.51083416,0.53296065,0.5129034,0.5342984,0.4318641,0.48148507,0.44251218,0.603796,0.61081,0.41716933,0.5208706,0.5112895,0.48450106,0.54765624,0.5342086,0.45498225,0.5383946,0.6414422,0.524416,0.5503652,0.41346925,0.5759578,0.63444686,0.55436563,0.5094798,0.50294876,0.48704225,0.46357247,0.5017259,0.60337824,0.497257,0.4908811,0.52741426,0.5003125,0.56490254,0.56483734,0.50238043,0.5597384,0.51913196,0.51237017,0.5100141,0.57791585,0.45905262,0.59995115,0.5167613,0.52609456,0.5587569,0.41560718,0.61650723,0.49647322,0.5012349,0.48507026,0.4378157,0.4507316,0.5406855,0.46917632,0.47651446
10_4,0.49797618,0.47745037,0.5278399,0.41460744,0.431248,0.5638011,0.53129786,0.5029426,0.50694096,0.5276067,0.56852674,0.56387913,0.41786975,0.5562199,0.49497724,0.5426877,0.5151935,0.56410354,0.5755411,0.39097697,0.54015803,0.5489204,0.56367654,0.5530101,0.41870078,0.5160526,0.50448185,0.46777493,0.38520613,0.5837262,0.46083668,0.34508523,0.52343804,0.44579408,0.42573646,0.53121823,0.45494208,0.5415559,0.49280763,0.4179956,0.57839096,0.6439946,0.35045007,0.54457814,0.61839396,0.49367458,0.45424658,0.6353656,0.618892,0.36511892,0.50683033,0.64244425,0.5128697,0.46505013,0.4996463,0.32181546,0.65760344,0.47354323,0.503841,0.53659624,0.549383,0.60278004,0.43139997,0.5769799
11,0.56523985,0.51281655,0.4877806,0.30100355,0.5336422,0.6135491,0.46892974,0.503779,0.5991094,0.46270385,0.52835727,0.44131243,0.6621773,0.39865172,0.47040716,0.4047364,0.5247206,0.49594945,0.46201324,0.5745094,0.51596665,0.5682861,0.668855,0.43742168,0.52857095,0.45720524,0.4311781,0.41229942,0.5792967,0.6376424,0.5120621,0.57904375,0.35717788,0.499919,0.5736421,0.6033804,0.535549,0.38261202,0.39090806,0.47581592,0.44165808,0.5104463,0.50002277,0.49123615,0.5534036,0.6018768,0.5407148,0.55522317,0.39503315,0.43645516,0.5099907,0.5098258,0.4844334,0.5484839,0.5421454,0.5299119,0.54343873,0.5197972,0.5785311,0.4210594,0.50675577,0.42435503,0.634287,0.4085292
12,0.6613883,0.47204906,0.29130396,0.56902426,0.45047197,0.47586504,0.5810713,0.51083416,0.53296065,0.5129034,0.5342984,0.4318641,0.48148507,0.44251218,0.603796,0.61081,0.41716933,0.5208706,0.5112895,0.48450106,0.54765624,0.5342086,0.45498225,0.5383946,0.6414422,0.524416,0.5503652,0.41346925,0.5759578,0.63444686,0.55436563,0.5094798,0.50294876,0.48704225,0.46357247,0.5017259,0.60337824,0.497257,0.4908811,0.52741426,0.5003125,0.56490254,0.56483734,0.50238043,0.5597384,0.51913196,0.51237017,0.5100141,0.57791585,0.45905262,0.59995115,0.5167613,0.52609456,0.5587569,0.41560718,0.61650723,0.49647322,0.5012349,0.48507026,0.4378157,0.4507316,0.5406855,0.46917632,0.47651446
