,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
12_5,5.621372e-06,0.9999943,0.9999932,7.2027697e-06,0.9999932,0.99999356,6.297213e-06,5.7347584e-06,0.9999937,4.765544e-06,0.9999949,0.99999464,0.99999297,5.8533556e-06,6.8558466e-06,7.406419e-06,0.9999938,4.9685073e-06,5.367749e-06,0.99999404,5.5235228e-06,0.9999943,0.9999932,6.324766e-06,6.457166e-06,5.5148275e-06,6.6975304e-06,4.7272e-06,0.9999949,0.999995,5.3751405e-06,0.9999938,7.045628e-06,0.9999944,0.99999344,0.9999943,5.6361823e-06,6.491347e-06,5.3744334e-06,5.00717e-06,5.2834516e-06,5.9419385e-06,6.0244224e-06,5.5937403e-06,0.99999464,0.9999937,0.99999464,0.999995,6.536403e-06,4.7850854e-06,5.937078e-06,5.068256e-06,5.3230574e-06,0.99999523,0.9999944,6.0880757e-06,0.9999945,0.9999949,0.9999944,4.7545354e-06,0.99999404,6.415446e-06,0.99999344,5.9525614e-06
13,6.5181325e-06,0.9999931,0.99999297,0.99999547,0.9999933,0.9999945,5.986543e-06,0.9999951,0.9999932,0.99999404,4.89984e-06,4.463881e-06,0.9999945,0.9999944,0.99999547,5.776358e-06,0.99999404,0.99999523,0.99999416,0.9999943,0.9999951,0.99999416,0.9999949,5.87673e-06,6.8274453e-06,0.999995,6.571022e-06,4.719277e-06,5.2125592e-06,7.1081026e-06,6.3790176e-06,0.99999404,5.7544535e-06,4.7574476e-06,0.99999416,6.5233253e-06,5.5732025e-06,0.99999535,5.0891795e-06,0.99999416,0.9999944,5.8237283e-06,7.116249e-06,5.5092924e-06,5.597524e-06,0.9999937,5.579526e-06,6.2615336e-06,5.8038568e-06,0.99999464,5.5115993e-06,4.9052683e-06,6.1597807e-06,5.914502e-06,5.726424e-06,7.3469178e-06,6.356221e-06,0.99999416,0.999995,0.9999933,0.9999932,6.014732e-06,5.3371527e-06,0.9999945
14,0.6613883,0.47204906,0.29130396,0.56902426,0.45047197,0.47586504,0.5810713,0.51083416,0.53296065,0.5129034,0.5342984,0.4318641,0.48148507,0.44251218,0.603796,0.61081,0.41716933,0.5208706,0.5112895,0.48450106,0.54765624,0.5342086,0.45498225,0.5383946,0.6414422,0.524416,0.5503652,0.41346925,0.5759578,0.63444686,0.55436563,0.5094798,0.50294876,0.48704225,0.46357247,0.5017259,0.60337824,0.497257,0.4908811,0.52741426,0.5003125,0.56490254,0.56483734,0.50238043,0.5597384,0.51913196,0.51237017,0.5100141,0.57791585,0.45905262,0.59995115,0.5167613,0.52609456,0.5587569,0.41560718,0.61650723,0.49647322,0.5012349,0.48507026,0.4378157,0.4507316,0.5406855,0.46917632,0.47651446
14_6,6.5181325e-06,0.9999931,0.99999297,0.99999547,0.9999933,0.9999945,5.986543e-06,0.9999951,0.9999932,0.99999404,4.89984e-06,4.463881e-06,0.9999945,0.9999944,0.99999547,5.776358e-06,0.99999404,0.99999523,0.99999416,0.9999943,0.9999951,0.99999416,0.9999949,5.87673e-06,6.8274453e-06,0.999995,6.571022e-06,4.719277e-06,5.2125592e-06,7.1081026e-06,6.3790176e-06,0.99999404,5.7544535e-06,4.7574476e-06,0.99999416,6.5233253e-06,5.5732025e-06,0.99999535,5.0891795e-06,0.99999416,0.9999944,5.8237283e-06,7.116249e-06,5.5092924e-06,5.597524e-06,0.9999937,5.579526e-06,6.2615336e-06,5.8038568e-06,0.99999464,5.5115993e-06,4.9052683e-06,6.1597807e-06,5.914502e-06,5.726424e-06,7.3469178e-06,6.356221e-06,0.99999416,0.999995,0.9999933,0.9999932,6.014732e-06,5.3371527e-06,0.9999945
15,0.9999907,1.1877468e-05,1.0290151e-05,0.9999901,1.0297347e-05,1.2643308e-05,1.349553e-05,1.4186235e-05,0.9999881,0.9999877,0.9999864,0.9999869,0.9999875,0.99998784,1.49668585e-05,1.3841555e-05,0.9999863,1.3074559e-05,0.9999895,0.99998677,1.3059456e-05,0.9999876,0.9999869,0.9999887,1.3591301e-05,0.99998677,1.1946673e-05,0.999987,1.4883465e-05,0.9999887,0.99998903,1.2106968e-05,1.2673523e-05,0.9999877,0.9999877,1.2658206e-05,1.3753868e-05,1.3157803e-05,0.99998724,0.9999889,1.1629425e-05,1.21824705e-05,1.3211706e-05,1.3858687e-05,0.9999875,0.9999887,0.9999877,1.1896524e-05,1.3077329e-05,0.9999862,1.34736165e-05,1.2456152e-05,0.9999887,1.3631995e-05,0.99998784,1.4206164e-05,0.99998784,1.170397e-05,1.2735835e-05,1.1585424e-05,0.9999889,0.9999889,0.99998665,1.2705858e-05
16,0.0036330202,0.9970095,0.9923828,0.003652813,0.99812335,0.0004823821,0.99287874,0.993978,0.0027977084,0.0056854375,0.005413782,0.99667203,0.0021495658,0.0048430418,0.0044491654,0.0032301915,0.9953381,0.0024630819,0.9945087,0.0064497343,0.0037326405,0.0028859137,0.00057177764,0.006243031,0.0033003716,0.9931084,0.993664,0.99510914,0.004282877,0.0020459343,0.0036787344,0.0021927475,0.0050651957,0.9960316,0.99758327,0.00522597,0.004410982,0.99480295,0.99754995,0.99922717,0.0035491432,0.0043244767,0.0053947386,0.9972356,0.99879164,0.9933981,0.0043550916,0.0059909094,0.0030301418,0.0033308782,0.0025995343,0.0004913873,0.0016379444,0.99308383,0.9942912,0.0026738935,0.99414474,0.000891932,0.00058348256,0.0007359487,0.0023944222,0.00482305,0.99257576,0.0052897
16_0,0.9999907,1.1877468e-05,1.0290151e-05,0.9999901,1.0297347e-05,1.2643308e-05,1.349553e-05,1.4186235e-05,0.9999881,0.9999877,0.9999864,0.9999869,0.9999875,0.99998784,1.49668585e-05,1.3841555e-05,0.9999863,1.3074559e-05,0.9999895,0.99998677,1.3059456e-05,0.9999876,0.9999869,0.9999887,1.3591301e-05,0.99998677,1.1946673e-05,0.999987,1.4883465e-05,0.9999887,0.99998903,1.2106968e-05,1.2673523e-05,0.9999877,0.9999877,1.2658206e-05,1.3753868e-05,1.3157803e-05,0.99998724,0.9999889,1.1629425e-05,1.21824705e-05,1.3211706e-05,1.3858687e-05,0.9999875,0.9999887,0.9999877,1.1896524e-05,1.3077329e-05,0.9999862,1.34736165e-05,1.2456152e-05,0.9999887,1.3631995e-05,0.99998784,1.4206164e-05,0.99998784,1.170397e-05,1.2735835e-05,1.1585424e-05,0.9999889,0.9999889,0.99998665,1.2705858e-05
17,5.055413e-13,1.0,1.0,6.0172543e-13,1.0,1.0,5.152304e-12,1.5278013e-12,1.0,1.830671e-12,4.1857322e-13,1.0,1.0,2.043769e-12,1.0,3.079891e-13,1.0,1.0,2.003337e-12,4.2343963e-12,2.8909028e-12,3.8879837e-12,1.0,2.155141e-12,5.3789628e-14,2.0711445e-12,1.7398024e-12,1.0,5.313187e-13,3.3105727e-14,6.770725e-13,1.0,1.0,1.0,1.0,1.7696559e-12,8.2541715e-13,7.438442e-13,1.0,1.0,3.2229506e-12,1.0,2.1239436e-12,1.0,1.0,6.0485675e-12,1.7686908e-12,1.0,9.106055e-13,2.811129e-12,1.0143128e-12,1.0,1.0,2.0582826e-12,3.0229905e-12,3.0055686e-13,3.1797143e-12,1.0,1.0,1.0,1.0,1.8307164e-12,1.0,1.0
18,0.0036330202,0.9970095,0.9923828,0.003652813,0.99812335,0.0004823821,0.99287874,0.993978,0.0027977084,0.0056854375,0.005413782,0.99667203,0.0021495658,0.0048430418,0.0044491654,0.0032301915,0.9953381,0.0024630819,0.9945087,0.0064497343,0.0037326405,0.0028859137,0.00057177764,0.006243031,0.0033003716,0.9931084,0.993664,0.99510914,0.004282877,0.0020459343,0.0036787344,0.0021927475,0.0050651957,0.9960316,0.99758327,0.00522597,0.004410982,0.99480295,0.99754995,0.99922717,0.0035491432,0.0043244767,0.0053947386,0.9972356,0.99879164,0.9933981,0.0043550916,0.0059909094,0.0030301418,0.0033308782,0.0025995343,0.0004913873,0.0016379444,0.99308383,0.9942912,0.0026738935,0.99414474,0.000891932,0.00058348256,0.0007359487,0.0023944222,0.00482305,0.99257576,0.0052897
18_1,5.055413e-13,1.0,1.0,6.0172543e-13,1.0,1.0,5.152304e-12,1.5278013e-12,1.0,1.830671e-12,4.1857322e-13,1.0,1.0,2.043769e-12,1.0,3.079891e-13,1.0,1.0,2.003337e-12,4.2343963e-12,2.8909028e-12,3.8879837e-12,1.0,2.155141e-12,5.3789628e-14,2.0711445e-12,1.7398024e-12,1.0,5.313187e-13,3.3105727e-14,6.770725e-13,1.0,1.0,1.0,1.0,1.7696559e-12,8.2541715e-13,7.438442e-13,1.0,1.0,3.2229506e-12,1.0,2.1239436e-12,1.0,1.0,6.0485675e-12,1.7686908e-12,1.0,9.106055e-13,2.811129e-12,1.0143128e-12,1.0,1.0,2.0582826e-12,3.0229905e-12,3.0055686e-13,3.1797143e-12,1.0,1.0,1.0,1.0,1.8307164e-12,1.0,1.0
