,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
start,0.6613883,0.47204906,0.29130396,0.56902426,0.45047197,0.47586504,0.5810713,0.51083416,0.53296065,0.5129034,0.5342984,0.4318641,0.48148507,0.44251218,0.603796,0.61081,0.41716933,0.5208706,0.5112895,0.48450106,0.54765624,0.5342086,0.45498225,0.5383946,0.6414422,0.524416,0.5503652,0.41346925,0.5759578,0.63444686,0.55436563,0.5094798,0.50294876,0.48704225,0.46357247,0.5017259,0.60337824,0.497257,0.4908811,0.52741426,0.5003125,0.56490254,0.56483734,0.50238043,0.5597384,0.51913196,0.51237017,0.5100141,0.57791585,0.45905262,0.59995115,0.5167613,0.52609456,0.5587569,0.41560718,0.61650723,0.49647322,0.5012349,0.48507026,0.4378157,0.4507316,0.5406855,0.46917632,0.47651446
goal,0.59835815,0.45745668,0.36951762,0.56279445,0.40536082,0.4818217,0.56315607,0.55471945,0.478938,0.46893418,0.5060013,0.42106995,0.4594097,0.48640642,0.602018,0.6020332,0.43801,0.5043082,0.50128156,0.4867994,0.55146164,0.49988517,0.48189044,0.54219425,0.62139314,0.50637466,0.5631961,0.43111253,0.5443995,0.5844057,0.53948414,0.478737,0.55085206,0.45391634,0.45152742,0.52615106,0.5742179,0.5189911,0.452859,0.49098244,0.4818889,0.57289577,0.5697678,0.53641427,0.5102242,0.48727217,0.5021473,0.52962387,0.52925503,0.45075712,0.5722242,0.52033013,0.5152358,0.5412475,0.48742977,0.5981978,0.4940061,0.49801242,0.5128387,0.43849084,0.43647125,0.5393178,0.4827548,0.49895993
0,0.6613883,0.47204906,0.29130396,0.56902426,0.45047197,0.47586504,0.5810713,0.51083416,0.53296065,0.5129034,0.5342984,0.4318641,0.48148507,0.44251218,0.603796,0.61081,0.41716933,0.5208706,0.5112895,0.48450106,0.54765624,0.5342086,0.45498225,0.5383946,0.6414422,0.524416,0.5503652,0.41346925,0.5759578,0.63444686,0.55436563,0.5094798,0.50294876,0.48704225,0.46357247,0.5017259,0.60337824,0.497257,0.4908811,0.52741426,0.5003125,0.56490254,0.56483734,0.50238043,0.5597384,0.51913196,0.51237017,0.5100141,0.57791585,0.45905262,0.59995115,0.5167613,0.52609456,0.5587569,0.41560718,0.61650723,0.49647322,0.5012349,0.48507026,0.4378157,0.4507316,0.5406855,0.46917632,0.47651446
1,0.99999523,6.602304e-06,5.2834366e-06,0.99999464,4.8941984e-06,6.1193336e-06,5.806786e-06,7.801122e-06,0.99999416,0.99999344,0.99999297,0.9999926,0.99999404,0.9999937,7.875018e-06,6.7126152e-06,0.99999285,6.003449e-06,0.99999475,0.99999344,6.9851076e-06,0.9999931,0.9999937,0.9999949,7.0341475e-06,0.99999297,6.357039e-06,0.9999937,7.6207225e-06,0.9999944,0.99999475,6.043983e-06,5.9775916e-06,0.9999938,0.99999356,7.066394e-06,7.902086e-06,7.4719505e-06,0.99999344,0.99999356,6.0547186e-06,6.578885e-06,5.930424e-06,7.355232e-06,0.9999932,0.99999344,0.99999416,5.5573387e-06,6.698457e-06,0.9999933,7.1668246e-06,6.6192188e-06,0.9999944,6.3350285e-06,0.9999927,7.411845e-06,0.9999939,6.1198884e-06,6.8020213e-06,6.6945104e-06,0.99999416,0.9999937,0.99999404,7.4287227e-06
2,0.6613883,0.47204906,0.29130396,0.56902426,0.45047197,0.47586504,0.5810713,0.51083416,0.53296065,0.5129034,0.5342984,0.4318641,0.48148507,0.44251218,0.603796,0.61081,0.41716933,0.5208706,0.5112895,0.48450106,0.54765624,0.5342086,0.45498225,0.5383946,0.6414422,0.524416,0.5503652,0.41346925,0.5759578,0.63444686,0.55436563,0.5094798,0.50294876,0.48704225,0.46357247,0.5017259,0.60337824,0.497257,0.4908811,0.52741426,0.5003125,0.56490254,0.56483734,0.50238043,0.5597384,0.51913196,0.51237017,0.5100141,0.57791585,0.45905262,0.59995115,0.5167613,0.52609456,0.5587569,0.41560718,0.61650723,0.49647322,0.5012349,0.48507026,0.4378157,0.4507316,0.5406855,0.46917632,0.47651446
2_0,0.99999523,6.602304e-06,5.2834366e-06,0.99999464,4.8941984e-06,6.1193336e-06,5.806786e-06,7.801122e-06,0.99999416,0.99999344,0.99999297,0.9999926,0.99999404,0.9999937,7.875018e-06,6.7126152e-06,0.99999285,6.003449e-06,0.99999475,0.99999344,6.9851076e-06,0.9999931,0.9999937,0.9999949,7.0341475e-06,0.99999297,6.357039e-06,0.9999937,7.6207225e-06,0.9999944,0.99999475,6.043983e-06,5.9775916e-06,0.9999938,0.99999356,7.066394e-06,7.902086e-06,7.4719505e-06,0.99999344,0.99999356,6.0547186e-06,6.578885e-06,5.930424e-06,7.355232e-06,0.9999932,0.99999344,0.99999416,5.5573387e-06,6.698457e-06,0.9999933,7.1668246e-06,6.6192188e-06,0.9999944,6.3350285e-06,0.9999927,7.411845e-06,0.9999939,6.1198884e-06,6.8020213e-06,6.6945104e-06,0.99999416,0.9999937,0.99999404,7.4287227e-06
3,0.00023843438,0.999811,0.999819,0.00021761142,0.9997676,0.9998398,0.00023870985,0.00019629885,0.9997873,0.00016257883,0.00019475873,0.99979717,0.99978644,0.00020027663,0.99986696,0.00022958923,0.99978226,0.9998325,0.00017776345,0.00017252433,0.00020469399,0.00020710005,0.99981064,0.0002084921,0.00021232442,0.00019088668,0.00022470798,0.9997788,0.00019641288,0.00021515753,0.0002040097,0.99979895,0.9998579,0.9998085,0.99983,0.00019714292,0.00022693061,0.0001720934,0.9997907,0.9998167,0.0002063471,0.9998609,0.00021943492,0.9998336,0.999843,0.00020430928,0.00018953372,0.9998379,0.00019305518,0.00017480415,0.0002337923,0.9998385,0.99983346,0.00018997029,0.00018766477,0.00024280952,0.00020840902,0.99983907,0.99983597,0.99979943,0.99977714,0.00021505066,0.99979764,0.9998272
4,0.6613883,0.47204906,0.29130396,0.56902426,0.45047197,0.47586504,0.5810713,0.51083416,0.53296065,0.5129034,0.5342984,0.4318641,0.48148507,0.44251218,0.603796,0.61081,0.41716933,0.5208706,0.5112895,0.48450106,0.54765624,0.5342086,0.45498225,0.5383946,0.6414422,0.524416,0.5503652,0.41346925,0.5759578,0.63444686,0.55436563,0.5094798,0.50294876,0.48704225,0.46357247,0.5017259,0.60337824,0.497257,0.4908811,0.52741426,0.5003125,0.56490254,0.56483734,0.50238043,0.5597384,0.51913196,0.51237017,0.5100141,0.57791585,0.45905262,0.59995115,0.5167613,0.52609456,0.5587569,0.41560718,0.61650723,0.49647322,0.5012349,0.48507026,0.4378157,0.4507316,0.5406855,0.46917632,0.47651446
4_1,0.00023843438,0.999811,0.999819,0.00021761142,0.9997676,0.9998398,0.00023870985,0.00019629885,0.9997873,0.00016257883,0.00019475873,0.99979717,0.99978644,0.00020027663,0.99986696,0.00022958923,0.99978226,0.9998325,0.00017776345,0.00017252433,0.00020469399,0.00020710005,0.99981064,0.0002084921,0.00021232442,0.00019088668,0.00022470798,0.9997788,0.00019641288,0.00021515753,0.0002040097,0.99979895,0.9998579,0.9998085,0.99983,0.00019714292,0.00022693061,0.0001720934,0.9997907,0.9998167,0.0002063471,0.9998609,0.00021943492,0.9998336,0.999843,0.00020430928,0.00018953372,0.9998379,0.00019305518,0.00017480415,0.0002337923,0.9998385,0.99983346,0.00018997029,0.00018766477,0.00024280952,0.00020840902,0.99983907,0.99983597,0.99979943,0.99977714,0.00021505066,0.99979764,0.9998272
5,0.003594149,0.99720275,0.9926415,0.0036422804,0.99778444,0.0005712139,0.99299955,0.9939698,0.0028653762,0.005541363,0.005469062,0.99667895,0.0022249753,0.004864019,0.0044127037,0.003337681,0.9954057,0.002492723,0.9944788,0.0063757394,0.0036149982,0.003055958,0.0006354246,0.0061469646,0.0035109078,0.99313325,0.9937232,0.9952076,0.00426714,0.0021229188,0.0036540574,0.0023336266,0.0049892175,0.9958261,0.9974955,0.0051916433,0.004345756,0.99477154,0.9975051,0.9991585,0.0034093051,0.0042930767,0.0053646956,0.9972664,0.9985744,0.9934726,0.0042130966,0.0058354475,0.0029327674,0.0032131898,0.002618376,0.00059489935,0.0016435534,0.99314606,0.994276,0.0027353144,0.99414635,0.0010239922,0.0006741539,0.0008854943,0.002449028,0.0047158753,0.9925833,0.0051790196
